z1,z2,u_score,avg_selection_prob
-7.371599766900147,5.791971245421544,0.0,0.0005909962028503478
-7.371599766900147,6.318514085914411,0.0,0.0005909962028503478
-7.371599766900147,6.8450569264072785,0.0,0.0005909962028503478
-7.371599766900147,7.371599766900147,0.0,0.0005909962028503478
-7.371599766900147,7.898142607393014,0.0,0.0005909962028503478
-7.371599766900147,8.424685447885881,0.0,0.0005909962028503478
-7.371599766900147,8.951228288378749,0.0,0.0005909962028503478
-7.371599766900147,9.477771128871616,0.0,0.0005909962028503478
-7.371599766900147,10.004313969364484,0.0,0.0005909962028503478
-7.371599766900147,10.530856809857351,0.0,0.0005909962028503478
-7.371599766900147,11.05739965035022,0.0,0.0005909962028503478
-6.8450569264072785,-11.05739965035022,0.0,0.00048520014847580915
-6.8450569264072785,-10.530856809857351,0.0,0.00048520014847580915
-6.8450569264072785,-10.004313969364484,0.0,0.00048520014847580915
-6.8450569264072785,-9.477771128871616,0.0,0.0003409975821690992
-6.8450569264072785,-8.951228288378749,0.0,0.0003409975821690992
-6.8450569264072785,-8.424685447885881,0.0,0.0003409975821690992
-6.8450569264072785,-7.898142607393014,0.0,0.0005909962028503478
-6.8450569264072785,-7.371599766900147,0.0,0.0005909962028503478
-6.8450569264072785,-6.8450569264072785,0.0,0.0005909962028503478
-6.8450569264072785,-6.318514085914411,0.0,0.0005909962028503478
-6.8450569264072785,-5.791971245421544,0.0,0.0005909962028503478
-6.8450569264072785,-5.2654284049286755,0.0,0.0005909962028503478
-6.8450569264072785,-4.738885564435808,0.0,0.0005909962028503478
-6.8450569264072785,-4.212342723942941,0.0016666666666666668,0.0005923722120149155
-6.8450569264072785,-3.6857998834500734,0.005833333333333334,0.0005958262676332206
-6.8450569264072785,-3.1592570429572056,0.010833333333333334,0.0005999977297734761
-6.8450569264072785,-2.6327142024643377,0.0225,0.0006098450699780796
-6.8450569264072785,-2.1061713619714704,0.030833333333333334,0.000616977680019598
-6.8450569264072785,-1.5796285214786028,0.056666666666666664,0.0006396232683743339
-6.8450569264072785,-1.0530856809857352,0.06916666666666667,0.000650877348915954
-6.8450569264072785,-0.5265428404928676,0.085,0.0006654172207793357
-6.8450569264072785,0.0,0.08416666666666667,0.0006646439295000232
-6.8450569264072785,0.5265428404928676,0.08,0.0006607909320348714
-6.8450569264072785,1.0530856809857352,0.07,0.0006516346232330411
-6.8450569264072785,1.5796285214786028,0.05416666666666667,0.00022037561411218984
-6.8450569264072785,2.1061713619714704,0.03166666666666667,0.0002135643256832413
-6.8450569264072785,2.6327142024643377,0.018333333333333333,0.00020962776858592973
-6.8450569264072785,3.1592570429572056,0.011666666666666667,0.000600695807332674
-6.8450569264072785,3.6857998834500734,0.006666666666666667,0.0005965194918338726
-6.8450569264072785,4.212342723942941,0.004166666666666667,0.0005944422351142662
-6.8450569264072785,4.738885564435808,0.0016666666666666668,0.0005923722120149155
-6.8450569264072785,5.2654284049286755,0.0008333333333333334,0.0005916838074300127
-6.8450569264072785,5.791971245421544,0.0,0.0005909962028503478
-6.8450569264072785,6.318514085914411,0.0,0.0005909962028503478
-6.8450569264072785,6.8450569264072785,0.0,0.0005909962028503478
-6.8450569264072785,7.371599766900147,0.0,0.0005909962028503478
-6.8450569264072785,7.898142607393014,0.0,0.0005909962028503478
-6.8450569264072785,8.424685447885881,0.0,0.0005299874259960849
-6.8450569264072785,8.951228288378749,0.0,0.0005299874259960849
-6.8450569264072785,9.477771128871616,0.0,0.0005299874259960849
-6.8450569264072785,10.004313969364484,0.0,0.0005909962028503478
